Rk,Att,Live-Pass,Dead-Pass,FK-Pass,TB-Pass,Sw-Pass,Crs-Pass,TI-Pass,CK-Pass,In-Corn,Out-Corn,Str-Corn,Cmp-Outc,Off-Outc,Blocks-Outc
2509,958,913,43,39,2,9,6,4,0,0,0,0,805,2,11
2510,851,836,15,15,3,4,6,0,0,0,0,0,763,0,10
2511,556,538,16,14,0,5,0,2,0,0,0,0,392,2,1
2512,1253,835,415,121,0,5,0,0,0,0,0,0,944,3,1
2513,400,333,65,6,1,0,37,42,17,7,0,0,304,2,7
2514,165,137,26,5,1,3,18,10,8,4,3,0,120,2,1
2515,2134,2051,82,49,3,17,3,30,0,0,0,0,1982,1,6
2516,186,175,10,0,6,0,1,1,0,0,0,0,144,1,2
2517,39,33,5,1,0,0,4,1,0,0,0,0,20,1,3
2518,1053,1020,31,25,0,0,2,5,0,0,0,0,932,2,5
2519,823,778,41,6,4,3,45,7,25,19,3,0,682,4,17
2520,1112,917,190,26,1,9,100,133,31,24,0,0,873,5,21
2521,1661,1285,368,46,2,1,66,321,1,0,0,0,1237,8,42
2522,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2523,498,476,18,3,1,2,14,6,0,0,0,0,356,4,22
2524,24,18,6,1,0,0,0,5,0,0,0,0,17,0,2
2525,446,413,30,3,1,1,49,23,4,1,2,0,286,3,18
2526,147,131,16,0,1,3,1,1,0,0,0,0,98,0,6
2527,982,764,211,121,3,22,147,3,85,35,40,1,659,7,18
2528,1439,1118,316,95,0,4,0,0,0,0,0,0,1096,5,0
2529,1073,857,206,8,3,16,45,196,2,1,0,0,789,10,24
2530,236,205,30,5,0,1,13,24,1,0,0,0,167,1,18
2531,1185,716,464,172,0,8,0,0,0,0,0,0,647,5,0
2532,1270,1245,18,9,12,6,34,9,0,0,0,0,1019,7,27
2533,179,168,11,2,1,0,15,5,2,0,2,0,125,0,6
2534,1779,1385,388,77,3,11,239,244,67,14,50,0,1294,6,35
2535,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2536,1206,1147,54,8,4,37,48,16,1,0,0,0,911,5,29
2537,386,380,5,1,0,3,47,3,0,0,0,0,296,1,15
2538,1361,1337,24,20,0,21,13,4,0,0,0,0,1036,0,34
2539,7,7,0,0,0,0,0,0,0,0,0,0,7,0,0
2540,93,84,9,0,0,1,4,1,0,0,0,0,55,0,4
2541,1043,989,53,41,1,3,2,12,0,0,0,0,930,1,11
2542,542,539,2,1,0,5,4,1,0,0,0,0,444,1,6
2543,1190,926,260,10,2,4,77,250,0,0,0,0,846,4,45
2544,1231,1208,19,14,5,5,9,5,0,0,0,0,1012,4,27
2545,573,554,18,11,0,10,3,7,0,0,0,0,476,1,4
2546,1935,1877,52,44,2,16,5,4,0,0,0,0,1630,6,11
2547,74,58,15,0,0,0,4,15,0,0,0,0,63,1,2
2548,135,97,38,10,0,0,0,0,0,0,0,0,104,0,1
2549,38,38,0,0,0,0,2,0,0,0,0,0,25,0,3
2550,296,280,16,15,0,1,6,0,0,0,0,0,228,0,6
2551,955,902,49,22,3,4,53,1,26,15,10,0,671,4,28
2552,669,510,158,23,1,13,65,123,12,7,5,0,471,1,12
2553,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0
2554,587,522,65,4,0,4,10,60,1,0,1,0,508,0,10
2555,1009,954,51,48,1,6,0,3,0,0,0,0,829,4,7
2556,38,32,6,0,0,0,0,0,0,0,0,0,34,0,0
2557,38,29,9,3,0,0,0,0,0,0,0,0,30,0,0
2558,429,378,44,0,1,5,25,37,2,1,1,0,317,7,11
2559,39,30,9,2,0,0,0,0,0,0,0,0,34,0,0
2560,411,377,32,13,4,0,41,4,15,12,3,0,295,2,11
2561,690,568,122,27,0,24,18,93,2,1,1,0,564,0,8
2562,57,57,0,0,0,1,0,0,0,0,0,0,46,0,1
2563,474,451,21,13,0,3,0,8,0,0,0,0,361,2,6
2564,880,863,11,3,4,2,50,4,2,1,0,0,714,6,30
2565,7,7,0,0,0,0,1,0,0,0,0,0,5,0,0
2566,968,949,16,6,1,1,17,5,4,3,0,0,798,3,15
2567,817,789,26,8,7,0,14,4,3,0,2,0,665,2,19
2568,12,11,1,1,0,0,0,0,0,0,0,0,9,0,1
2569,329,294,35,13,1,1,31,7,15,8,6,0,244,0,4
2570,1721,1370,346,41,4,7,68,302,3,0,0,0,1337,5,41
2571,1001,964,35,13,0,6,3,21,0,0,0,0,911,2,6
2572,737,583,154,35,0,2,0,0,0,0,0,0,614,0,1
2573,530,478,52,48,0,5,4,3,0,0,0,0,432,0,4
2574,141,140,1,0,1,0,5,1,0,0,0,0,99,0,3
2575,94,91,3,3,0,2,2,0,0,0,0,0,65,0,3
2576,368,348,19,17,1,2,2,1,1,0,1,0,297,1,6
2577,1278,1219,56,35,1,12,0,21,0,0,0,0,1089,3,12
2578,277,205,69,4,1,0,20,57,8,7,1,0,206,3,2
2579,483,427,48,28,2,1,25,0,20,5,11,0,379,8,6
2580,607,582,21,7,0,2,37,8,6,1,5,0,376,4,27
2581,1475,1081,390,67,1,50,130,300,23,13,7,0,997,4,36
2582,2054,1827,221,71,19,21,129,12,85,40,33,0,1639,6,43
2583,502,459,38,0,7,4,6,0,0,0,0,0,363,5,10
2584,331,318,12,12,0,2,0,0,0,0,0,0,257,1,1
2585,277,270,1,0,8,2,6,1,0,0,0,0,173,6,12
2586,1767,1701,62,36,1,22,6,24,1,0,0,0,1586,4,10
2587,350,345,4,1,1,11,28,1,1,0,1,0,266,1,11
2588,70,69,1,0,0,0,3,1,0,0,0,0,51,0,3
2589,4,4,0,0,0,0,0,0,0,0,0,0,3,0,0
2590,184,173,10,2,3,2,12,3,5,2,0,0,140,1,5
2591,482,441,41,12,0,4,10,29,0,0,0,0,369,0,10
2592,1037,976,58,21,6,11,50,4,29,8,7,1,766,3,27
2593,623,597,26,25,0,10,1,1,0,0,0,0,508,0,12
2594,77,76,1,1,0,0,1,0,0,0,0,0,54,0,1
2595,74,67,7,0,0,0,11,0,0,0,0,0,41,0,5
2596,70,62,6,0,0,0,5,1,1,0,1,0,45,2,4
2597,77,74,1,0,0,0,0,1,0,0,0,0,40,2,4
2598,1011,781,227,55,0,4,0,0,0,0,0,0,830,3,3
2599,965,849,112,38,4,5,91,16,56,23,24,0,742,4,12
2600,309,299,9,4,0,5,2,4,1,0,1,0,251,1,4
2601,459,430,28,1,1,1,9,2,1,0,0,0,331,1,16
2602,94,79,14,9,0,4,2,5,0,0,0,0,59,1,0
2603,1913,1861,51,31,5,6,2,4,0,0,0,0,1685,1,8
2604,72,66,6,0,0,0,0,6,0,0,0,0,55,0,0
2605,1253,1219,30,21,4,19,9,9,0,0,0,0,1075,4,18
2606,1295,1217,74,33,3,10,31,41,0,0,0,0,1028,4,20
2607,407,352,55,5,0,3,11,50,0,0,0,0,333,0,2
2608,862,814,41,39,3,12,3,1,0,0,0,0,683,7,13
2609,1433,1353,77,35,1,8,0,2,0,0,0,0,1265,3,12
2610,2048,1806,237,127,3,48,135,15,95,60,29,0,1689,5,17
2611,823,680,142,14,1,10,59,120,8,0,1,7,592,1,18
2612,789,566,218,25,3,3,76,157,36,25,10,0,566,5,17
2613,7,7,0,0,0,0,0,0,0,0,0,0,7,0,0
2614,1190,1160,25,21,1,34,1,4,0,0,0,0,816,5,7
2615,204,160,44,8,0,1,0,0,0,0,0,0,160,0,0
2616,199,187,12,2,0,0,1,10,0,0,0,0,146,0,3
2617,727,613,113,13,0,9,40,100,0,0,0,0,581,1,26
2618,1375,1070,294,14,0,7,104,280,0,0,0,0,968,11,39
2619,38,34,4,2,0,0,4,1,1,1,0,0,24,0,1
2620,96,92,4,2,0,1,2,0,2,1,0,0,84,0,0
2621,2091,2020,64,62,6,13,17,2,0,0,0,0,1795,7,24
2622,26,25,1,0,0,1,6,0,1,1,0,0,16,0,0
2623,89,84,5,0,0,1,2,2,0,0,0,0,75,0,5
2624,177,168,8,0,1,1,12,3,2,0,0,0,103,1,8
2625,1205,988,212,23,2,1,127,138,51,23,24,0,898,5,22
2626,362,355,5,1,0,2,16,2,2,1,1,0,273,2,10
2627,485,369,116,2,0,2,24,114,0,0,0,0,305,0,14
2628,21,21,0,0,0,0,2,0,0,0,0,0,14,0,1
2629,1281,1014,263,57,0,2,0,1,0,0,0,0,1113,4,1
2630,5,3,2,0,0,0,0,2,0,0,0,0,3,0,0
2631,1531,1250,276,106,0,5,0,0,0,0,0,0,1217,5,3
2632,959,931,21,3,5,11,28,2,0,0,0,0,757,7,20
2633,238,196,41,7,0,0,20,23,11,1,5,0,196,1,4
2634,179,174,3,3,0,2,2,0,0,0,0,0,150,2,2
2635,227,219,6,5,0,6,4,0,0,0,0,0,164,2,7
2636,242,225,17,5,1,1,20,1,11,4,3,0,189,0,6
2637,28,26,1,0,1,0,1,0,0,0,0,0,19,1,1
2638,1488,1418,69,45,2,13,18,23,0,0,0,0,1231,1,16
2639,404,388,13,2,2,3,57,11,0,0,0,0,232,3,35
2640,3,3,0,0,0,0,0,0,0,0,0,0,2,0,1
2641,524,448,73,2,2,4,32,70,1,0,1,0,408,3,6
2642,1272,1040,231,12,3,1,33,217,2,1,1,0,1007,1,36
2643,1706,1635,70,65,0,19,0,5,0,0,0,0,1471,1,14
2644,1305,1252,45,16,9,3,57,14,6,1,1,0,991,8,39
2645,117,105,12,4,0,1,23,1,7,0,7,0,87,0,6
2646,41,38,2,1,0,0,2,1,0,0,0,0,21,1,3
2647,992,976,15,12,3,3,0,3,0,0,0,0,705,1,21
2648,332,321,11,7,0,0,2,2,0,0,0,0,275,0,5
2649,224,206,18,0,2,1,7,1,0,0,0,0,160,0,8
2650,1134,1095,37,33,3,4,10,4,0,0,0,0,971,2,15
2651,122,119,3,1,1,0,3,1,0,0,0,0,90,0,5
2652,35,33,2,0,1,0,0,0,1,0,0,0,31,0,0
2653,1785,1683,95,49,12,21,56,14,26,14,7,0,1451,7,27
2654,1165,975,183,7,0,13,79,175,1,0,0,0,900,7,22
2655,40,39,1,0,0,0,1,0,0,0,0,0,22,0,2
2656,41,40,1,0,1,0,0,1,0,0,0,0,32,0,1
2657,713,621,87,27,3,4,67,2,42,30,7,4,506,5,34
2658,182,165,17,10,0,9,9,0,7,4,2,0,143,0,0
2659,15,8,7,1,0,0,2,6,0,0,0,0,12,0,1
2660,2446,2368,73,64,5,17,9,9,0,0,0,0,2131,5,19
2661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2662,941,916,21,1,6,10,51,17,0,0,0,0,732,4,28
2663,550,537,12,10,7,5,6,2,0,0,0,0,477,1,7
2664,845,689,153,18,0,5,22,135,0,0,0,0,741,3,11
2665,944,896,45,23,3,10,10,22,0,0,0,0,772,3,19
2666,749,700,45,3,1,32,22,3,0,0,0,0,611,4,18
2667,223,209,12,1,1,0,18,3,0,0,0,0,146,2,5
2668,1098,936,158,16,1,6,31,142,0,0,0,0,888,4,12
2669,3,2,1,0,0,0,1,1,0,0,0,0,3,0,0
2670,320,301,19,17,0,2,0,1,0,0,0,0,277,0,2
2671,1742,1638,97,54,1,10,3,6,0,0,0,0,1524,7,10
2672,1487,1299,188,107,4,19,108,11,69,29,25,0,1214,0,21
2673,560,504,55,44,1,2,1,2,0,0,0,0,463,1,7
2674,779,756,17,4,16,2,28,12,0,0,0,0,440,6,28
2675,42,39,2,0,0,0,0,0,0,0,0,0,30,1,3
2676,1368,1275,90,86,5,6,6,2,0,0,0,0,1193,3,12
2677,605,582,20,18,1,9,2,2,0,0,0,0,435,3,7
2678,74,69,5,0,1,0,4,0,0,0,0,0,54,0,4
2679,587,565,19,3,0,4,7,5,2,0,0,0,489,3,12
2680,656,624,29,9,3,12,25,12,5,0,4,0,523,3,11
2681,1991,1893,93,85,3,27,5,2,0,0,0,0,1700,5,15
2682,437,366,68,25,2,13,80,8,35,16,17,0,268,3,12
2683,1281,1270,9,9,1,15,7,0,0,0,0,0,989,2,17
2684,239,227,12,8,0,4,1,1,0,0,0,0,194,0,2
2685,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2686,172,170,1,1,0,0,3,0,0,0,0,0,130,1,4
2687,229,187,42,3,0,1,12,39,0,0,0,0,162,0,9
2688,725,701,17,11,4,7,16,3,1,0,1,0,515,7,22
2689,302,269,33,0,0,0,8,0,0,0,0,0,237,0,5
2690,497,440,56,18,1,0,96,7,25,21,2,0,342,1,20
2691,339,336,2,0,2,2,39,1,0,0,0,0,242,1,13
2692,169,166,2,0,0,0,38,2,0,0,0,0,121,1,6
2693,4,4,0,0,0,0,1,0,0,0,0,0,2,0,0
2694,84,82,2,0,0,0,5,1,0,0,0,0,61,0,2
2695,733,715,15,15,5,9,1,0,0,0,0,0,606,3,12
2696,421,329,92,5,0,1,5,87,0,0,0,0,329,0,6
2697,2164,1850,308,33,2,7,81,275,0,0,0,0,1804,6,32
2698,1766,1704,58,57,0,1,5,1,0,0,0,0,1561,4,21
2699,1257,925,326,76,0,3,0,0,0,0,0,0,823,6,0
2700,710,584,122,11,1,7,46,111,0,0,0,0,511,4,23
2701,1049,881,159,63,5,2,118,6,66,28,29,1,795,9,17
2702,6,6,0,0,0,0,0,0,0,0,0,0,6,0,0
2703,1224,1165,50,33,25,5,19,6,6,3,0,0,965,9,28
2704,49,49,0,0,0,0,0,0,0,0,0,0,44,0,1
2705,1142,818,312,41,3,4,146,210,61,21,36,2,759,12,29
2706,463,438,24,8,2,6,33,2,14,2,8,0,356,1,19
2707,284,197,87,19,0,2,28,53,15,2,5,7,189,0,7
2708,780,649,128,7,2,9,33,114,7,0,7,0,607,3,12
2709,604,589,14,12,0,16,0,2,0,0,0,0,466,1,8
2710,1188,1147,36,8,8,26,51,12,7,2,3,0,898,5,39
2711,1155,976,175,16,0,2,47,159,0,0,0,0,938,4,28
2712,5,4,1,1,0,0,0,0,0,0,0,0,4,0,0
2713,705,573,131,11,0,2,116,76,44,7,35,0,508,1,24
2714,241,236,5,5,0,1,1,0,0,0,0,0,207,0,1
2715,4,4,0,0,0,0,0,0,0,0,0,0,4,0,0
2716,122,111,11,3,1,0,7,0,5,1,1,1,85,0,6
2717,93,89,3,2,1,0,2,0,1,1,0,0,81,1,1
2718,1397,1319,74,31,2,9,5,43,0,0,0,0,1089,4,19
2719,104,102,2,0,0,2,7,1,1,1,0,0,75,0,5
2720,888,768,118,14,0,0,17,102,2,0,0,0,701,2,33
2721,497,440,56,8,1,1,27,36,12,6,3,0,387,1,12
2722,133,111,22,1,0,1,1,0,0,0,0,0,104,0,6
2723,223,219,4,4,0,0,0,0,0,0,0,0,194,0,2
2724,426,354,71,5,3,1,32,2,7,2,5,0,321,1,14
2725,10,10,0,0,0,0,1,0,0,0,0,0,5,0,0
2726,68,60,8,0,0,1,4,8,0,0,0,0,44,0,1
2727,235,184,51,13,0,0,0,0,0,0,0,0,200,0,0
2728,50,46,4,1,0,0,0,3,0,0,0,0,42,0,1
2729,653,618,32,0,4,3,14,3,1,1,0,0,394,3,24
2730,946,856,87,23,4,17,115,22,42,27,7,0,690,3,22
2731,2277,2226,48,36,3,16,2,12,0,0,0,0,2048,3,11
2732,90,69,21,1,0,1,0,0,0,0,0,0,59,0,0
2733,21,21,0,0,0,0,1,0,0,0,0,0,15,0,0
2734,458,355,101,6,1,2,18,94,1,0,1,0,355,2,8
2735,759,618,136,33,7,16,123,11,76,45,20,0,520,5,29
2736,214,198,16,2,0,0,15,11,3,1,2,0,145,0,12
2737,703,641,59,50,0,10,0,5,0,0,0,0,600,3,11
2738,10,9,1,1,0,0,1,0,0,0,0,0,7,0,1
2739,1320,1280,37,37,0,17,3,0,0,0,0,0,1102,3,22
2740,18,18,0,0,0,0,1,0,0,0,0,0,14,0,1
2741,155,139,16,4,0,1,4,12,0,0,0,0,108,0,8
2742,1378,1289,83,77,0,18,3,6,0,0,0,0,1113,6,9
2743,219,203,16,1,0,2,1,9,0,0,0,0,188,0,3
2744,114,93,21,6,0,1,13,2,3,1,1,0,81,0,4
2745,39,30,9,0,0,0,8,2,5,4,0,0,23,0,3
2746,1183,1158,19,9,4,17,20,9,1,0,0,0,1039,6,20
2747,2655,2575,78,71,6,18,0,7,0,0,0,0,2376,2,5
2748,591,542,45,4,1,6,28,38,3,2,0,0,423,4,19
2749,421,396,24,21,0,1,5,3,0,0,0,0,333,1,4
2750,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0
2751,1156,1119,36,33,0,11,1,3,0,0,0,0,1014,1,6
2752,265,225,38,1,2,0,12,0,0,0,0,0,184,2,10
2753,583,551,28,4,3,11,42,19,1,0,1,0,399,4,22
2754,341,330,9,4,0,1,5,4,0,0,0,0,219,2,13
2755,1178,1015,157,50,0,2,17,100,0,0,0,0,829,6,28
2756,6,6,0,0,0,0,0,0,0,0,0,0,6,0,0
2757,1271,1195,73,32,2,27,58,2,38,14,22,1,1005,3,14
2758,348,258,90,1,1,0,24,89,0,0,0,0,249,0,19
2759,878,684,193,17,0,2,42,176,0,0,0,0,678,1,20
2760,1537,1391,142,22,1,29,75,116,4,0,3,0,1327,4,13
2761,206,198,6,4,4,2,5,2,0,0,0,0,152,2,5
2762,67,66,1,1,0,0,3,0,0,0,0,0,52,0,1
2763,922,800,118,58,3,6,74,10,50,24,13,0,725,4,12
2764,1869,1592,272,34,3,7,42,238,0,0,0,0,1439,5,31
2765,82,71,11,3,0,0,3,8,0,0,0,0,65,0,2
2766,1310,1255,46,34,2,18,47,0,8,3,4,0,1013,9,19
2767,1046,911,134,22,0,6,29,112,0,0,0,0,909,1,12
2768,826,686,136,40,4,12,141,18,77,41,26,1,576,4,13
2769,16,15,1,1,0,0,3,0,0,0,0,0,9,0,1
2770,333,258,74,32,3,5,69,1,35,13,16,0,224,1,9
2771,712,677,31,30,1,7,0,1,0,0,0,0,595,4,5
2772,1440,1316,122,48,2,17,102,5,69,40,26,0,1215,2,12
2773,25,25,0,0,0,0,0,0,0,0,0,0,13,0,2
2774,3,3,0,0,0,0,0,0,0,0,0,0,2,0,0
2775,2151,2037,103,62,6,14,9,35,5,2,1,0,1957,11,27
2776,223,210,11,7,0,3,16,2,2,2,0,0,149,2,7
2777,165,158,7,1,1,1,2,1,2,0,0,0,122,0,3
2778,211,182,29,5,0,2,4,24,0,0,0,0,170,0,3
2779,719,709,8,7,1,11,12,0,0,0,0,0,551,2,21
2780,377,368,9,9,0,6,0,0,0,0,0,0,335,0,3
2781,1264,1189,72,61,2,19,6,8,0,0,0,0,1051,3,15
2782,1325,975,348,91,0,0,0,0,0,0,0,0,1042,2,0
2783,1093,912,178,39,0,14,52,135,4,2,1,0,877,3,32
2784,575,563,12,6,4,7,4,4,2,0,0,0,498,0,8
2785,1514,1142,365,17,1,4,71,348,0,0,0,0,1069,7,40
2786,21,20,1,0,0,0,0,1,0,0,0,0,16,0,0
2787,,,,,,,1,,,,,,,,
2788,1091,990,96,75,0,4,1,5,0,0,0,0,875,5,8
2789,51,42,9,1,0,0,2,8,0,0,0,0,42,0,4
2790,406,377,28,2,2,3,12,18,4,2,0,0,341,1,14
2791,87,70,17,2,0,0,2,15,0,0,0,0,70,0,0
2792,338,312,25,6,0,4,32,1,15,7,5,0,236,1,13
2793,7,7,0,0,0,1,0,0,0,0,0,0,4,0,0
2794,120,113,3,0,1,0,4,1,0,0,0,0,70,4,3
2795,140,133,7,5,2,6,1,2,0,0,0,0,118,0,3
2796,838,673,164,18,2,1,35,146,0,0,0,0,658,1,17
2797,64,56,7,3,0,1,5,1,0,0,0,0,44,1,1
2798,679,615,63,38,0,1,0,13,0,0,0,0,568,1,6
2799,113,106,7,1,0,0,2,5,1,0,0,0,90,0,6
2800,951,891,57,56,0,14,3,1,0,0,0,0,787,3,10
2801,395,353,41,1,7,4,16,1,0,0,0,0,270,1,18
2802,231,219,11,1,1,1,8,1,0,0,0,0,154,1,13
2803,218,217,1,1,0,2,15,0,0,0,0,0,165,0,7
2804,246,237,7,0,2,1,21,3,0,0,0,0,145,2,11
2805,2183,2099,81,64,1,13,4,10,0,0,0,0,1920,3,11
2806,1164,979,175,8,0,14,71,165,2,1,0,0,904,10,20
2807,629,613,10,2,13,3,21,3,0,0,0,0,416,6,25
2808,26,26,0,0,0,0,2,0,0,0,0,0,20,0,1
2809,441,420,19,8,3,5,24,2,9,9,0,0,335,2,14
2810,1571,1517,52,25,0,3,2,0,0,0,0,0,1439,2,6
2811,601,497,102,3,0,2,44,99,0,0,0,0,436,2,12
2812,73,72,1,1,0,0,0,0,0,0,0,0,60,0,3
2813,107,105,1,0,0,0,2,1,0,0,0,0,75,1,1
2814,1661,1561,95,62,3,22,9,10,0,0,0,0,1373,5,27
2815,87,86,1,0,0,0,5,1,0,0,0,0,59,0,2
2816,242,231,10,2,0,1,7,1,2,0,0,0,189,1,9
2817,1668,1518,143,16,2,28,35,127,0,0,0,0,1478,7,12
2818,1368,1125,240,13,2,3,50,227,0,0,0,0,1071,3,42
2819,171,164,7,4,0,1,1,3,0,0,0,0,152,0,1
2820,1141,968,171,4,0,6,35,167,0,0,0,0,925,2,45
2821,13,12,1,0,0,0,1,1,0,0,0,0,11,0,0
2822,33,25,8,1,0,0,0,0,0,0,0,0,30,0,0
2823,1741,1460,277,28,0,10,43,249,0,0,0,0,1372,4,35
2824,2137,1802,330,103,5,15,302,3,212,101,95,4,1657,5,25
2825,22,22,0,0,0,0,5,0,0,0,0,0,11,0,2
2826,28,19,9,0,0,0,2,9,0,0,0,0,20,0,3
2827,689,604,84,33,3,13,35,5,14,3,6,0,534,1,5
2828,699,671,25,2,4,2,15,7,0,0,0,0,484,3,16
2829,566,540,26,4,2,1,48,13,1,0,0,0,407,0,26
2830,1176,1136,39,22,3,16,6,17,0,0,0,0,950,1,7
2831,434,430,1,0,0,1,4,1,0,0,0,0,276,3,22
2832,432,412,18,1,2,1,2,2,0,0,0,0,303,2,9
2833,46,46,0,0,0,0,4,0,0,0,0,0,35,0,2
2834,277,274,2,0,0,0,1,2,0,0,0,0,213,1,7
2835,402,386,14,1,3,1,23,5,1,0,0,0,297,2,22
2836,1254,1056,183,49,7,10,122,4,73,64,3,1,871,15,22
2837,1839,1770,64,40,5,17,0,24,0,0,0,0,1554,5,12
2838,1502,1165,334,17,1,1,62,315,1,1,0,0,1060,3,22
2839,746,725,17,12,2,2,1,5,0,0,0,0,669,4,11
2840,887,673,213,21,1,5,40,182,10,9,1,0,626,1,23
2841,1130,927,197,21,4,7,14,176,0,0,0,0,899,6,14
2842,665,640,19,0,5,5,48,4,0,0,0,0,420,6,26
2843,9,8,1,0,0,0,0,1,0,0,0,0,9,0,0
2844,455,443,8,0,1,0,58,4,4,0,1,0,315,4,16
2845,565,533,31,5,1,3,16,4,0,0,0,0,450,1,16
2846,159,144,13,0,1,1,3,3,0,0,0,0,107,2,7
2847,799,644,147,34,9,5,96,31,64,32,21,0,427,8,46
2848,376,366,8,1,7,0,5,0,0,0,0,0,244,2,10
2849,8,8,0,0,0,0,1,0,0,0,0,0,4,0,0
2850,683,658,22,9,8,1,26,1,9,3,4,0,585,3,5
2851,161,157,4,1,0,3,1,3,0,0,0,0,120,0,2
2852,895,788,100,18,16,3,63,14,35,17,16,0,664,7,15
2853,286,281,4,2,2,0,11,1,0,0,0,0,188,1,10
2854,1305,1253,52,48,1,3,0,4,0,0,0,0,1217,0,9
2855,112,104,8,1,2,0,2,7,0,0,0,0,82,0,5
2856,723,636,83,8,1,4,25,74,1,0,0,0,554,4,25
2857,6,6,0,0,0,0,0,0,0,0,0,0,5,0,0
2858,632,629,2,0,4,3,31,1,0,0,0,0,454,1,16
2859,310,307,2,0,0,2,5,0,1,1,0,0,178,1,12
2860,327,322,2,0,1,1,2,0,0,0,0,0,169,3,11
2861,120,73,45,6,0,0,0,0,0,0,0,0,74,2,0
2862,604,586,18,17,0,2,1,1,0,0,0,0,526,0,6
2863,4,4,0,0,0,0,0,0,0,0,0,0,3,0,0
2864,878,798,76,47,5,13,34,1,27,13,11,0,690,4,11
2865,1589,1519,70,43,8,15,25,21,0,0,0,0,1367,0,20
2866,2,2,0,0,0,0,0,0,0,0,0,0,2,0,0
2867,109,106,3,0,1,0,8,0,0,0,0,0,80,0,4
2868,245,205,38,11,2,5,32,1,22,11,10,0,180,2,5
2869,178,171,6,0,0,0,10,2,0,0,0,0,113,1,10
2870,21,20,1,1,0,0,0,0,0,0,0,0,19,0,0
2871,576,505,69,6,0,5,42,6,20,5,8,0,408,2,14
2872,195,192,3,3,0,3,0,0,0,0,0,0,155,0,1
2873,80,79,1,1,0,1,0,0,0,0,0,0,72,0,0
2874,6,6,0,0,0,0,0,0,0,0,0,0,6,0,0
2875,966,933,29,25,2,6,4,2,0,0,0,0,814,4,5
2876,645,535,106,16,0,7,44,78,5,2,2,0,492,4,16
2877,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2878,736,706,28,21,3,21,21,0,3,1,1,1,607,2,13
2879,70,57,13,2,1,0,10,0,9,4,2,0,56,0,2
2880,740,716,23,4,1,7,41,16,3,0,0,0,592,1,20
2881,912,886,24,15,0,3,1,6,0,0,0,0,802,2,4
2882,974,943,28,5,10,1,48,14,4,2,0,0,753,3,28
2883,168,167,0,0,0,0,5,0,0,0,0,0,129,1,12
2884,819,792,25,20,0,2,5,3,0,0,0,0,732,2,10
2885,616,480,135,12,0,1,33,123,0,0,0,0,473,1,12
2886,507,400,105,14,0,1,31,84,7,3,4,0,397,2,10
2887,1216,1187,25,17,1,3,9,0,0,0,0,0,1086,4,23
2888,523,486,31,2,2,12,67,5,20,20,0,0,356,6,29
2889,286,246,40,3,1,1,4,36,1,0,0,0,231,0,11
2890,12,10,2,0,0,0,0,2,0,0,0,0,12,0,0
2891,548,494,51,0,3,5,25,5,0,0,0,0,407,3,14
2892,609,512,95,11,0,2,25,84,0,0,0,0,454,2,25
2893,1503,1262,236,21,1,2,88,211,4,1,0,0,1238,5,40
2894,491,484,5,4,1,4,19,1,0,0,0,0,378,2,9
2895,42,41,1,0,0,0,1,1,0,0,0,0,31,0,0
2896,2101,1642,453,35,1,3,124,417,1,0,0,0,1688,6,52
2897,262,201,60,7,0,1,11,53,0,0,0,0,196,1,3
2898,319,286,32,4,0,0,2,27,0,0,0,0,246,1,4
2899,127,94,32,11,0,0,23,1,13,3,7,0,87,1,1
2900,1008,705,297,61,0,3,0,0,0,0,0,0,698,6,0
2901,173,163,10,0,0,1,7,1,1,0,0,0,114,0,9
2902,45,39,6,1,0,0,0,5,0,0,0,0,41,0,1
2903,236,221,15,1,0,0,30,4,10,6,2,0,179,0,10
2904,231,163,68,15,0,1,0,0,0,0,0,0,172,0,0
2905,1150,1069,75,9,4,1,35,3,28,7,7,0,954,6,24
2906,611,599,12,11,1,1,3,1,0,0,0,0,516,0,6
2907,63,60,3,3,0,0,0,0,0,0,0,0,46,0,1
2908,1073,987,84,10,2,5,31,69,5,0,2,0,953,2,15
2909,755,690,58,12,4,5,101,15,31,9,20,0,544,7,27
2910,236,165,71,17,0,0,0,0,0,0,0,0,180,0,0
2911,157,141,14,0,0,0,10,8,0,0,0,0,116,2,1
2912,484,388,95,2,0,0,85,83,10,2,8,0,310,1,32
2913,26,25,1,1,0,0,0,0,0,0,0,0,24,0,0
2914,999,965,34,28,0,7,1,2,0,0,0,0,875,0,4
2915,10,7,3,1,0,0,0,0,0,0,0,0,7,0,0
2916,1045,1009,35,28,2,3,4,7,0,0,0,0,908,1,6
2917,1459,1430,25,24,2,11,2,1,0,0,0,0,1245,4,14
2918,901,892,7,2,4,3,23,5,0,0,0,0,702,2,32
2919,1633,1490,136,34,19,9,59,8,31,17,6,4,1368,7,31
2920,681,668,10,1,0,0,2,2,0,0,0,0,407,3,6
2921,224,215,9,2,2,1,0,4,0,0,0,0,179,0,11
